time, translated_id, translated_type, reported_id, reported_type
1406907717,10,0,Aug 1, 2014 11:41:57 PM
1406907823,10,0,Aug 1, 2014 11:43:44 PM
1406907824,10,1,Aug 1, 2014 11:43:44 PM
1406907840,10,1,Aug 1, 2014 11:44:01 PM
1406907841,10,0,Aug 1, 2014 11:44:01 PM
1406907862,10,0,Aug 1, 2014 11:44:23 PM
1406907863,10,1,Aug 1, 2014 11:44:23 PM
1406908170,10,1,Aug 1, 2014 11:49:31 PM
1406908171,10,0,Aug 1, 2014 11:49:31 PM
1406908202,10,0,Aug 1, 2014 11:50:03 PM
1406908203,10,1,Aug 1, 2014 11:50:03 PM
1406908336,10,1,Aug 1, 2014 11:52:17 PM
1406908337,10,0,Aug 1, 2014 11:52:17 PM
1406908356,10,0,Aug 1, 2014 11:52:37 PM
1406908357,10,1,Aug 1, 2014 11:52:37 PM
1406908372,10,1,Aug 1, 2014 11:52:53 PM
1406908373,10,0,Aug 1, 2014 11:52:53 PM
1406908374,10,0,Aug 1, 2014 11:52:55 PM
1406908375,10,1,Aug 1, 2014 11:52:55 PM
1406908380,10,1,Aug 1, 2014 11:53:01 PM
1406908381,10,0,Aug 1, 2014 11:53:01 PM
1406908387,10,0,Aug 1, 2014 11:53:08 PM
1406908388,10,1,Aug 1, 2014 11:53:08 PM
1406908423,10,1,Aug 1, 2014 11:53:44 PM
1406908424,10,0,Aug 1, 2014 11:53:44 PM
1406908424,10,0,Aug 1, 2014 11:53:45 PM
1406908425,10,1,Aug 1, 2014 11:53:45 PM
1406908425,10,1,Aug 1, 2014 11:53:46 PM
1406908426,10,0,Aug 1, 2014 11:53:46 PM
1406908428,10,0,Aug 1, 2014 11:53:49 PM
1406908429,10,1,Aug 1, 2014 11:53:49 PM
1406908511,10,1,Aug 1, 2014 11:55:12 PM
1406908512,10,0,Aug 1, 2014 11:55:12 PM
1407077253,10,0,Aug 3, 2014 10:47:34 PM
1407077254,10,1,Aug 3, 2014 10:47:34 PM
1407077254,10,1,Aug 3, 2014 10:47:35 PM
1407077255,10,0,Aug 3, 2014 10:47:35 PM
1407128825,10,0,Aug 4, 2014 1:07:06 PM
1407128826,10,1,Aug 4, 2014 1:07:06 PM
1407128826,10,1,Aug 4, 2014 1:07:07 PM
1407128827,10,0,Aug 4, 2014 1:07:07 PM
1407131514,10,0,Aug 4, 2014 1:51:55 PM
1407131515,10,1,Aug 4, 2014 1:51:55 PM
1407131517,10,1,Aug 4, 2014 1:51:58 PM
1407131518,10,0,Aug 4, 2014 1:51:58 PM
1407131518,10,0,Aug 4, 2014 1:51:59 PM
1407131519,10,1,Aug 4, 2014 1:51:59 PM
1407131522,10,1,Aug 4, 2014 1:52:03 PM
1407131523,10,0,Aug 4, 2014 1:52:03 PM
1407132346,10,0,Aug 4, 2014 2:05:47 PM
1407132347,10,1,Aug 4, 2014 2:05:47 PM
1407132647,10,1,Aug 4, 2014 2:10:48 PM
1407132648,10,0,Aug 4, 2014 2:10:48 PM
1407132651,10,0,Aug 4, 2014 2:10:52 PM
1407132652,10,1,Aug 4, 2014 2:10:52 PM
1407132743,10,1,Aug 4, 2014 2:12:24 PM
1407132744,10,0,Aug 4, 2014 2:12:24 PM
1407132744,10,0,Aug 4, 2014 2:12:25 PM
1407132745,10,1,Aug 4, 2014 2:12:25 PM
1407132762,10,1,Aug 4, 2014 2:12:43 PM
1407132763,10,0,Aug 4, 2014 2:12:43 PM
1407132774,10,0,Aug 4, 2014 2:12:55 PM
1407132775,10,1,Aug 4, 2014 2:12:55 PM
1407132815,10,1,Aug 4, 2014 2:13:36 PM
1407132816,10,0,Aug 4, 2014 2:13:36 PM
1407132818,10,0,Aug 4, 2014 2:13:39 PM
1407132819,10,1,Aug 4, 2014 2:13:39 PM
1407132881,10,1,Aug 4, 2014 2:14:42 PM
1407132882,10,0,Aug 4, 2014 2:14:42 PM
1407132887,10,0,Aug 4, 2014 2:14:48 PM
1407132888,10,1,Aug 4, 2014 2:14:48 PM
1407132983,10,1,Aug 4, 2014 2:16:24 PM
1407132984,10,0,Aug 4, 2014 2:16:24 PM
1407132984,10,0,Aug 4, 2014 2:16:25 PM
1407132985,10,1,Aug 4, 2014 2:16:25 PM
1407133023,10,1,Aug 4, 2014 2:17:04 PM
1407133024,10,0,Aug 4, 2014 2:17:04 PM
1407133097,10,0,Aug 4, 2014 2:18:18 PM
1407133098,10,1,Aug 4, 2014 2:18:18 PM
1407133254,10,1,Aug 4, 2014 2:20:55 PM
1407133255,10,0,Aug 4, 2014 2:20:55 PM
1407133255,10,0,Aug 4, 2014 2:20:56 PM
1407133256,10,1,Aug 4, 2014 2:20:56 PM
1407133376,10,1,Aug 4, 2014 2:22:57 PM
1407133377,10,0,Aug 4, 2014 2:22:57 PM
1407133378,10,0,Aug 4, 2014 2:22:59 PM
1407133379,10,1,Aug 4, 2014 2:22:59 PM
1407133518,10,1,Aug 4, 2014 2:25:19 PM
1407133519,10,0,Aug 4, 2014 2:25:19 PM
1407133519,10,0,Aug 4, 2014 2:25:20 PM
1407133520,10,1,Aug 4, 2014 2:25:20 PM
1407133521,10,1,Aug 4, 2014 2:25:22 PM
1407133522,10,0,Aug 4, 2014 2:25:22 PM
1407133554,10,0,Aug 4, 2014 2:25:55 PM
1407133555,10,1,Aug 4, 2014 2:25:55 PM
1407133598,10,1,Aug 4, 2014 2:26:39 PM
1407133599,10,0,Aug 4, 2014 2:26:39 PM
1407133704,10,0,Aug 4, 2014 2:28:25 PM
1407133705,10,1,Aug 4, 2014 2:28:25 PM
1407133800,10,1,Aug 4, 2014 2:30:01 PM
1407133801,10,0,Aug 4, 2014 2:30:01 PM
1407133943,10,0,Aug 4, 2014 2:32:24 PM
1407133944,10,1,Aug 4, 2014 2:32:24 PM
1407133960,10,1,Aug 4, 2014 2:32:41 PM
1407133961,10,0,Aug 4, 2014 2:32:41 PM
1407133982,10,0,Aug 4, 2014 2:33:03 PM
1407133983,10,1,Aug 4, 2014 2:33:03 PM
1407134013,10,1,Aug 4, 2014 2:33:34 PM
1407134014,10,0,Aug 4, 2014 2:33:34 PM
1407134014,10,0,Aug 4, 2014 2:33:35 PM
1407134015,10,1,Aug 4, 2014 2:33:35 PM
1407134166,10,1,Aug 4, 2014 2:36:07 PM
1407134167,10,0,Aug 4, 2014 2:36:07 PM
1407134221,10,0,Aug 4, 2014 2:37:02 PM
1407134222,10,1,Aug 4, 2014 2:37:02 PM
1407134266,10,1,Aug 4, 2014 2:37:47 PM
1407134267,10,0,Aug 4, 2014 2:37:47 PM
1407134273,10,0,Aug 4, 2014 2:37:54 PM
1407134274,10,1,Aug 4, 2014 2:37:54 PM
1407134311,10,1,Aug 4, 2014 2:38:32 PM
1407134312,10,0,Aug 4, 2014 2:38:32 PM
1407134498,10,0,Aug 4, 2014 2:41:39 PM
1407134499,10,1,Aug 4, 2014 2:41:39 PM
1407134644,10,1,Aug 4, 2014 2:44:05 PM
1407134645,10,0,Aug 4, 2014 2:44:05 PM
1407135376,10,0,Aug 4, 2014 2:56:17 PM
1407135377,10,1,Aug 4, 2014 2:56:17 PM
1407135381,10,1,Aug 4, 2014 2:56:22 PM
1407135382,10,0,Aug 4, 2014 2:56:22 PM
1407135417,10,0,Aug 4, 2014 2:56:58 PM
1407135418,10,1,Aug 4, 2014 2:56:58 PM
1407135671,10,1,Aug 4, 2014 3:01:12 PM
1407135672,10,0,Aug 4, 2014 3:01:12 PM
1407135776,10,0,Aug 4, 2014 3:02:57 PM
1407135777,10,1,Aug 4, 2014 3:02:57 PM
1407135834,10,1,Aug 4, 2014 3:03:55 PM
1407135835,10,0,Aug 4, 2014 3:03:55 PM
1407135901,10,0,Aug 4, 2014 3:05:02 PM
1407135902,10,1,Aug 4, 2014 3:05:02 PM
1407135915,10,1,Aug 4, 2014 3:05:16 PM
1407135916,10,0,Aug 4, 2014 3:05:16 PM
1407135916,10,0,Aug 4, 2014 3:05:17 PM
1407135917,10,1,Aug 4, 2014 3:05:17 PM
1407135923,10,1,Aug 4, 2014 3:05:24 PM
1407135924,10,0,Aug 4, 2014 3:05:24 PM
1407135926,10,0,Aug 4, 2014 3:05:27 PM
1407135927,10,1,Aug 4, 2014 3:05:27 PM
1407135936,10,1,Aug 4, 2014 3:05:37 PM
1407135937,10,0,Aug 4, 2014 3:05:37 PM
1407135939,10,0,Aug 4, 2014 3:05:40 PM
1407135940,10,1,Aug 4, 2014 3:05:40 PM
1407135942,10,1,Aug 4, 2014 3:05:43 PM
1407135943,10,0,Aug 4, 2014 3:05:43 PM
1407140516,10,0,Aug 4, 2014 4:21:57 PM
1407140517,10,1,Aug 4, 2014 4:21:57 PM
1407140950,10,1,Aug 4, 2014 4:29:11 PM
1407140951,10,0,Aug 4, 2014 4:29:11 PM
1407141134,10,0,Aug 4, 2014 4:32:15 PM
1407141135,10,1,Aug 4, 2014 4:32:15 PM
1407141163,10,1,Aug 4, 2014 4:32:44 PM
1407141164,10,0,Aug 4, 2014 4:32:44 PM
1407141389,10,0,Aug 4, 2014 4:36:30 PM
1407141390,10,1,Aug 4, 2014 4:36:30 PM
1407141390,10,1,Aug 4, 2014 4:36:31 PM
1407141391,10,0,Aug 4, 2014 4:36:31 PM
1407141401,10,0,Aug 4, 2014 4:36:42 PM
1407141402,10,1,Aug 4, 2014 4:36:42 PM
1407141519,10,1,Aug 4, 2014 4:38:40 PM
1407141520,10,0,Aug 4, 2014 4:38:40 PM
1407141521,10,0,Aug 4, 2014 4:38:42 PM
1407141522,10,1,Aug 4, 2014 4:38:42 PM
1407141522,10,1,Aug 4, 2014 4:38:43 PM
1407141523,10,0,Aug 4, 2014 4:38:43 PM
1407141524,10,0,Aug 4, 2014 4:38:45 PM
1407141525,10,1,Aug 4, 2014 4:38:45 PM
1407141526,10,1,Aug 4, 2014 4:38:47 PM
1407141527,10,0,Aug 4, 2014 4:38:47 PM
1407141529,10,0,Aug 4, 2014 4:38:50 PM
1407141530,10,1,Aug 4, 2014 4:38:50 PM
1407141532,10,1,Aug 4, 2014 4:38:53 PM
1407141533,10,0,Aug 4, 2014 4:38:53 PM
1407141539,10,0,Aug 4, 2014 4:39:00 PM
1407141540,10,1,Aug 4, 2014 4:39:00 PM
1407141542,10,1,Aug 4, 2014 4:39:03 PM
1407141543,10,0,Aug 4, 2014 4:39:03 PM
1407141544,10,0,Aug 4, 2014 4:39:05 PM
1407141545,10,1,Aug 4, 2014 4:39:05 PM
1407141614,10,1,Aug 4, 2014 4:40:15 PM
1407141615,10,0,Aug 4, 2014 4:40:15 PM
1407141630,10,0,Aug 4, 2014 4:40:31 PM
1407141631,10,1,Aug 4, 2014 4:40:31 PM
1407141634,10,1,Aug 4, 2014 4:40:35 PM
1407141635,10,0,Aug 4, 2014 4:40:35 PM
1407141642,10,0,Aug 4, 2014 4:40:43 PM
1407141643,10,1,Aug 4, 2014 4:40:43 PM
1407141779,10,1,Aug 4, 2014 4:43:00 PM
1407141780,10,0,Aug 4, 2014 4:43:00 PM
1407141869,10,0,Aug 4, 2014 4:44:30 PM
1407141870,10,1,Aug 4, 2014 4:44:30 PM
1407141962,10,1,Aug 4, 2014 4:46:03 PM
1407141963,10,0,Aug 4, 2014 4:46:03 PM
1407142157,10,0,Aug 4, 2014 4:49:18 PM
1407142158,10,1,Aug 4, 2014 4:49:18 PM
1407142172,10,1,Aug 4, 2014 4:49:33 PM
1407142173,10,0,Aug 4, 2014 4:49:33 PM
1407142175,10,0,Aug 4, 2014 4:49:36 PM
1407142176,10,1,Aug 4, 2014 4:49:36 PM
1407142216,10,1,Aug 4, 2014 4:50:17 PM
1407142217,10,0,Aug 4, 2014 4:50:17 PM
1407142319,10,0,Aug 4, 2014 4:52:00 PM
1407142320,10,1,Aug 4, 2014 4:52:00 PM
1407142369,10,1,Aug 4, 2014 4:52:50 PM
1407142370,10,0,Aug 4, 2014 4:52:50 PM
1407142768,10,0,Aug 4, 2014 4:59:29 PM
1407142769,10,1,Aug 4, 2014 4:59:29 PM
1407143463,10,1,Aug 4, 2014 5:11:04 PM
1407143464,10,0,Aug 4, 2014 5:11:04 PM
1407143922,10,0,Aug 4, 2014 5:18:43 PM
1407143923,10,1,Aug 4, 2014 5:18:43 PM
1407143928,10,1,Aug 4, 2014 5:18:49 PM
1407143929,10,0,Aug 4, 2014 5:18:49 PM
1407143933,10,0,Aug 4, 2014 5:18:54 PM
1407143934,10,1,Aug 4, 2014 5:18:54 PM
1407143997,10,1,Aug 4, 2014 5:19:58 PM
1407143998,10,0,Aug 4, 2014 5:19:58 PM
1407144010,10,0,Aug 4, 2014 5:20:11 PM
1407144011,10,1,Aug 4, 2014 5:20:11 PM
1407144634,10,1,Aug 4, 2014 5:30:35 PM
1407144635,10,0,Aug 4, 2014 5:30:35 PM
1407230263,10,0,Aug 5, 2014 5:17:44 PM
1407230264,10,1,Aug 5, 2014 5:17:44 PM
1407230264,10,1,Aug 5, 2014 5:17:45 PM
1407230265,10,0,Aug 5, 2014 5:17:45 PM
1407242613,10,0,Aug 5, 2014 8:43:34 PM
1407242614,10,1,Aug 5, 2014 8:43:34 PM
1407242615,10,1,Aug 5, 2014 8:43:36 PM
1407242616,10,0,Aug 5, 2014 8:43:36 PM
1407242616,10,0,Aug 5, 2014 8:43:37 PM
1407242617,10,1,Aug 5, 2014 8:43:37 PM
1407242620,10,1,Aug 5, 2014 8:43:41 PM
1407242621,10,0,Aug 5, 2014 8:43:41 PM
1407242623,10,0,Aug 5, 2014 8:43:44 PM
1407242624,10,1,Aug 5, 2014 8:43:44 PM
1407242626,10,1,Aug 5, 2014 8:43:47 PM
1407242627,10,0,Aug 5, 2014 8:43:47 PM
1407242651,10,0,Aug 5, 2014 8:44:12 PM
1407242652,10,1,Aug 5, 2014 8:44:12 PM
1407242653,10,1,Aug 5, 2014 8:44:14 PM
1407242654,10,0,Aug 5, 2014 8:44:14 PM
1407242782,10,0,Aug 5, 2014 8:46:23 PM
1407242783,10,1,Aug 5, 2014 8:46:23 PM
1407242788,10,1,Aug 5, 2014 8:46:29 PM
1407242789,10,0,Aug 5, 2014 8:46:29 PM
1407242796,10,0,Aug 5, 2014 8:46:37 PM
1407242797,10,1,Aug 5, 2014 8:46:37 PM
1407242803,10,1,Aug 5, 2014 8:46:44 PM
1407242804,10,0,Aug 5, 2014 8:46:44 PM
1407242809,10,0,Aug 5, 2014 8:46:50 PM
1407242810,10,1,Aug 5, 2014 8:46:50 PM
1407242814,10,1,Aug 5, 2014 8:46:55 PM
1407242815,10,0,Aug 5, 2014 8:46:55 PM
1407242819,10,0,Aug 5, 2014 8:47:00 PM
1407242820,10,1,Aug 5, 2014 8:47:00 PM
1407242831,10,1,Aug 5, 2014 8:47:12 PM
1407242832,10,0,Aug 5, 2014 8:47:12 PM
1407242841,10,0,Aug 5, 2014 8:47:22 PM
1407242842,10,1,Aug 5, 2014 8:47:22 PM
1407242843,10,1,Aug 5, 2014 8:47:24 PM
1407242844,10,0,Aug 5, 2014 8:47:24 PM
1407420538,10,0,Aug 7, 2014 10:08:59 AM
1407420539,10,1,Aug 7, 2014 10:08:59 AM
1407420539,10,1,Aug 7, 2014 10:09:00 AM
1407420540,10,0,Aug 7, 2014 10:09:00 AM
1407421260,10,0,Aug 7, 2014 10:21:01 AM
1407421261,10,1,Aug 7, 2014 10:21:01 AM
1407421261,10,1,Aug 7, 2014 10:21:02 AM
1407421262,10,0,Aug 7, 2014 10:21:02 AM
1407491561,10,0,Aug 8, 2014 5:52:42 AM
1407491562,10,1,Aug 8, 2014 5:52:42 AM
1407492032,10,1,Aug 8, 2014 6:00:33 PM
1407492033,10,0,Aug 8, 2014 6:00:33 PM
1407747056,10,0,Aug 11, 2014 4:50:57 PM
1407747057,10,1,Aug 11, 2014 4:50:57 PM
1407747549,10,1,Aug 11, 2014 4:59:10 PM
1407747550,10,0,Aug 11, 2014 4:59:10 PM
1407748065,10,0,Aug 11, 2014 5:07:46 PM
1407748066,10,1,Aug 11, 2014 5:07:46 PM
1407821194,10,1,Aug 12, 2014 1:26:35 PM
1407821195,10,0,Aug 12, 2014 1:26:35 PM
1407821215,10,0,Aug 12, 2014 1:26:56 PM
1407821216,10,1,Aug 12, 2014 1:26:56 PM
1407827267,10,1,Aug 12, 2014 3:07:48 PM
1407827268,10,0,Aug 12, 2014 3:07:48 PM
1407827537,10,0,Aug 12, 2014 3:12:18 PM
1407827538,10,1,Aug 12, 2014 3:12:18 PM
1407830261,10,1,Aug 12, 2014 3:57:42 PM
1407830262,10,0,Aug 12, 2014 3:57:42 PM
1407830280,10,0,Aug 12, 2014 3:58:01 PM
1407830281,10,1,Aug 12, 2014 3:58:01 PM
1407830494,10,1,Aug 12, 2014 4:01:35 PM
1407830495,10,0,Aug 12, 2014 4:01:35 PM
1407830530,10,0,Aug 12, 2014 4:02:11 PM
1407830531,10,1,Aug 12, 2014 4:02:11 PM
1407831667,10,1,Aug 12, 2014 4:21:08 PM
1407831668,10,0,Aug 12, 2014 4:21:08 PM
1407831678,10,0,Aug 12, 2014 4:21:19 PM
1407831679,10,1,Aug 12, 2014 4:21:19 PM
1407851100,10,1,Aug 12, 2014 9:45:01 AM
1407851101,10,0,Aug 12, 2014 9:45:01 AM
1407851141,10,0,Aug 12, 2014 9:45:42 AM
1407851142,10,1,Aug 12, 2014 9:45:42 AM
1407854614,10,1,Aug 12, 2014 10:43:35 AM
1407854615,10,0,Aug 12, 2014 10:43:35 AM
1407855243,10,0,Aug 12, 2014 10:54:04 AM
1407855244,10,1,Aug 12, 2014 10:54:04 AM
1407856281,10,1,Aug 12, 2014 11:11:22 AM
1407856282,10,0,Aug 12, 2014 11:11:22 AM
1407856440,10,0,Aug 12, 2014 11:14:01 AM
1407856441,10,1,Aug 12, 2014 11:14:01 AM
1407857769,10,1,Aug 12, 2014 11:36:10 AM
1407857770,10,0,Aug 12, 2014 11:36:10 AM
1407858687,10,0,Aug 12, 2014 11:51:28 AM
1407858688,10,1,Aug 12, 2014 11:51:28 AM
1407861013,10,1,Aug 12, 2014 12:30:14 PM
1407861014,10,0,Aug 12, 2014 12:30:14 PM
1407932760,10,0,Aug 13, 2014 8:26:01 AM
1407932761,10,1,Aug 13, 2014 8:26:01 AM
1407941619,10,1,Aug 13, 2014 10:53:40 AM
1407941620,10,0,Aug 13, 2014 10:53:40 AM
1407941645,10,0,Aug 13, 2014 10:54:06 AM
1407941646,10,1,Aug 13, 2014 10:54:06 AM
1407948577,10,1,Aug 13, 2014 12:49:38 PM
1407948578,10,0,Aug 13, 2014 12:49:38 PM
1407948706,10,0,Aug 13, 2014 12:51:47 PM
1407948707,10,1,Aug 13, 2014 12:51:47 PM
1407948708,10,1,Aug 13, 2014 12:51:49 PM
1407948709,10,0,Aug 13, 2014 12:51:49 PM
1407948710,10,0,Aug 13, 2014 12:51:51 PM
1407948711,10,1,Aug 13, 2014 12:51:51 PM
1407948726,10,1,Aug 13, 2014 12:52:07 PM
1407948727,10,0,Aug 13, 2014 12:52:07 PM
1407948728,10,0,Aug 13, 2014 12:52:09 PM
1407948729,10,1,Aug 13, 2014 12:52:09 PM
1407997538,10,1,Aug 14, 2014 2:25:39 PM
1407997539,10,0,Aug 14, 2014 2:25:39 PM
1407997607,10,0,Aug 14, 2014 2:26:48 PM
1407997608,10,1,Aug 14, 2014 2:26:48 PM
1407998589,10,1,Aug 14, 2014 2:43:10 PM
1407998590,10,0,Aug 14, 2014 2:43:10 PM
1407998899,10,0,Aug 14, 2014 2:48:20 PM
1407998900,10,1,Aug 14, 2014 2:48:20 PM
1408009352,10,1,Aug 14, 2014 5:42:33 PM
1408009353,10,0,Aug 14, 2014 5:42:33 PM
1408012159,10,0,Aug 14, 2014 6:29:20 PM
1408012160,10,1,Aug 14, 2014 6:29:20 PM
1408012374,10,1,Aug 14, 2014 6:32:55 PM
1408012375,10,0,Aug 14, 2014 6:32:55 PM
1408014448,10,0,Aug 14, 2014 7:07:29 PM
1408014449,10,1,Aug 14, 2014 7:07:29 PM
1408031876,10,1,Aug 14, 2014 11:57:57 AM
1408031877,10,0,Aug 14, 2014 11:57:57 AM
1408031957,10,0,Aug 14, 2014 11:59:18 AM
1408031958,10,1,Aug 14, 2014 11:59:18 AM
1408032972,10,1,Aug 14, 2014 12:16:13 PM
1408032973,10,0,Aug 14, 2014 12:16:13 PM
1408032982,10,0,Aug 14, 2014 12:16:23 PM
1408032983,10,1,Aug 14, 2014 12:16:23 PM
1408032994,10,1,Aug 14, 2014 12:16:35 PM
1408032995,10,0,Aug 14, 2014 12:16:35 PM
1408033002,10,0,Aug 14, 2014 12:16:43 PM
1408033003,10,1,Aug 14, 2014 12:16:43 PM
1408113483,10,1,Aug 15, 2014 10:38:04 AM
1408113484,10,0,Aug 15, 2014 10:38:04 AM
1408113839,10,0,Aug 15, 2014 10:44:00 AM
1408113840,10,1,Aug 15, 2014 10:44:00 AM
1408117220,10,1,Aug 15, 2014 11:40:21 AM
1408117221,10,0,Aug 15, 2014 11:40:21 AM
1408117273,10,0,Aug 15, 2014 11:41:14 AM
1408117274,10,1,Aug 15, 2014 11:41:14 AM
1408119606,10,1,Aug 15, 2014 12:20:07 PM
1408119607,10,0,Aug 15, 2014 12:20:07 PM
1408120601,10,0,Aug 15, 2014 12:36:42 PM
1408120602,10,1,Aug 15, 2014 12:36:42 PM
1408348842,10,1,Aug 18, 2014 4:00:43 PM
1408348843,10,0,Aug 18, 2014 4:00:43 PM
1408348845,10,0,Aug 18, 2014 4:00:46 PM
1408348846,10,1,Aug 18, 2014 4:00:46 PM
1408357330,10,1,Aug 18, 2014 6:22:11 PM
1408357331,10,0,Aug 18, 2014 6:22:11 PM
1408358360,10,0,Aug 18, 2014 6:39:21 PM
1408358361,10,1,Aug 18, 2014 6:39:21 PM
1408358362,10,1,Aug 18, 2014 6:39:23 PM
1408358363,10,0,Aug 18, 2014 6:39:23 PM
1408361166,10,0,Aug 18, 2014 7:26:07 PM
1408361167,10,1,Aug 18, 2014 7:26:07 PM
1408361168,10,1,Aug 18, 2014 7:26:09 PM
1408361169,10,0,Aug 18, 2014 7:26:09 PM
1408361183,10,0,Aug 18, 2014 7:26:24 PM
1408361184,10,1,Aug 18, 2014 7:26:24 PM
1408361185,10,1,Aug 18, 2014 7:26:26 PM
1408361186,10,0,Aug 18, 2014 7:26:26 PM
1408361341,10,0,Aug 18, 2014 7:29:02 AM
1408361342,10,1,Aug 18, 2014 7:29:02 AM
1408364796,10,1,Aug 18, 2014 8:26:37 AM
1408364797,10,0,Aug 18, 2014 8:26:37 AM
1408364891,10,0,Aug 18, 2014 8:28:12 PM
1408364892,10,1,Aug 18, 2014 8:28:12 PM
1408365709,10,1,Aug 18, 2014 8:41:50 PM
1408365710,10,0,Aug 18, 2014 8:41:50 PM
1408365957,10,0,Aug 18, 2014 8:45:58 PM
1408365958,10,1,Aug 18, 2014 8:45:58 PM
1408365973,10,1,Aug 18, 2014 8:46:14 PM
1408365974,10,0,Aug 18, 2014 8:46:14 PM
1408427183,10,0,Aug 19, 2014 1:46:24 PM
1408427184,10,1,Aug 19, 2014 1:46:24 PM
1408427221,10,1,Aug 19, 2014 1:47:02 PM
1408427222,10,0,Aug 19, 2014 1:47:02 PM
1408427392,10,0,Aug 19, 2014 1:49:53 PM
1408427393,10,1,Aug 19, 2014 1:49:53 PM
1408461213,10,1,Aug 19, 2014 11:13:34 AM
1408461214,10,0,Aug 19, 2014 11:13:34 AM
1408461606,10,0,Aug 19, 2014 11:20:07 AM
1408461607,10,1,Aug 19, 2014 11:20:07 AM
1408461628,10,1,Aug 19, 2014 11:20:29 AM
1408461629,10,0,Aug 19, 2014 11:20:29 AM
1408461967,10,0,Aug 19, 2014 11:26:08 AM
1408461968,10,1,Aug 19, 2014 11:26:08 AM
1408511876,10,1,Aug 20, 2014 1:17:57 PM
1408511877,10,0,Aug 20, 2014 1:17:57 PM
1408512276,10,0,Aug 20, 2014 1:24:37 PM
1408512277,10,1,Aug 20, 2014 1:24:37 PM
1408527251,10,1,Aug 20, 2014 5:34:12 PM
1408527252,10,0,Aug 20, 2014 5:34:12 PM
1408527311,10,0,Aug 20, 2014 5:35:12 PM
1408527312,10,1,Aug 20, 2014 5:35:12 PM
1408611214,10,1,Aug 21, 2014 4:53:35 PM
1408611215,10,0,Aug 21, 2014 4:53:35 PM
1408611721,10,0,Aug 21, 2014 5:02:02 PM
1408611722,10,1,Aug 21, 2014 5:02:02 PM
1408612945,10,1,Aug 21, 2014 5:22:26 PM
1408612946,10,0,Aug 21, 2014 5:22:26 PM
1408612977,10,0,Aug 21, 2014 5:22:58 PM
1408612978,10,1,Aug 21, 2014 5:22:58 PM
1408612983,10,1,Aug 21, 2014 5:23:04 PM
1408612984,10,0,Aug 21, 2014 5:23:04 PM
1408612991,10,0,Aug 21, 2014 5:23:12 PM
1408612992,10,1,Aug 21, 2014 5:23:12 PM
1408693172,10,1,Aug 22, 2014 3:39:33 PM
1408693173,10,0,Aug 22, 2014 3:39:33 PM
1408693375,10,0,Aug 22, 2014 3:42:56 PM
1408693376,10,1,Aug 22, 2014 3:42:56 PM
1408702549,10,1,Aug 22, 2014 6:15:50 PM
1408702550,10,0,Aug 22, 2014 6:15:50 PM
1408703415,10,0,Aug 22, 2014 6:30:16 PM
1408703416,10,1,Aug 22, 2014 6:30:16 PM
1408781325,10,1,Aug 23, 2014 4:08:46 PM
1408781326,10,0,Aug 23, 2014 4:08:46 PM
1408782960,10,0,Aug 23, 2014 4:36:01 PM
1408782961,10,1,Aug 23, 2014 4:36:01 PM
1408956588,10,1,Aug 25, 2014 4:49:49 PM
1408956589,10,0,Aug 25, 2014 4:49:49 PM
1408956661,10,0,Aug 25, 2014 4:51:02 PM
1408956662,10,1,Aug 25, 2014 4:51:02 PM
1409122385,10,1,Aug 27, 2014 2:53:06 PM
1409122386,10,0,Aug 27, 2014 2:53:06 PM
1409122389,10,0,Aug 27, 2014 2:53:10 PM
1409122390,10,1,Aug 27, 2014 2:53:10 PM
1409122391,10,1,Aug 27, 2014 2:53:12 PM
1409122392,10,0,Aug 27, 2014 2:53:12 PM
1409122977,10,0,Aug 27, 2014 3:02:58 PM
1409122978,10,1,Aug 27, 2014 3:02:58 PM
1409122979,10,1,Aug 27, 2014 3:03:00 PM
1409122980,10,0,Aug 27, 2014 3:03:00 PM
1409122998,10,0,Aug 27, 2014 3:03:19 PM
1409122999,10,1,Aug 27, 2014 3:03:19 PM
1409123000,10,1,Aug 27, 2014 3:03:21 PM
1409123001,10,0,Aug 27, 2014 3:03:21 PM
1409123500,10,0,Aug 27, 2014 3:11:41 PM
1409123501,10,1,Aug 27, 2014 3:11:41 PM
1409123502,10,1,Aug 27, 2014 3:11:43 PM
1409123503,10,0,Aug 27, 2014 3:11:43 PM
1409123740,10,0,Aug 27, 2014 3:15:41 PM
1409123741,10,1,Aug 27, 2014 3:15:41 PM
1409123742,10,1,Aug 27, 2014 3:15:43 PM
1409123743,10,0,Aug 27, 2014 3:15:43 PM
1409123853,10,0,Aug 27, 2014 3:17:34 PM
1409123854,10,1,Aug 27, 2014 3:17:34 PM
1409123855,10,1,Aug 27, 2014 3:17:36 PM
1409123856,10,0,Aug 27, 2014 3:17:36 PM
1409123884,10,0,Aug 27, 2014 3:18:05 PM
1409123885,10,1,Aug 27, 2014 3:18:05 PM
1409123886,10,1,Aug 27, 2014 3:18:07 PM
1409123887,10,0,Aug 27, 2014 3:18:07 PM
1409123893,10,0,Aug 27, 2014 3:18:14 PM
1409123894,10,1,Aug 27, 2014 3:18:14 PM
1409133605,10,1,Aug 27, 2014 6:00:06 PM
1409133606,10,0,Aug 27, 2014 6:00:06 PM
1409134364,10,0,Aug 27, 2014 6:12:45 PM
1409134365,10,1,Aug 27, 2014 6:12:45 PM
